text_clean,label_bin,rating
caro viejo hotel casas adosadas relativamente cerca playa ahí bien llegas habitación carisimo estrellas broma viejisimo,0,1
pesimo todas letras puerto santa maria trabajo aloje hotel pasar fin semana mala hora reserve inernet dichoso hotel pienso categoria hostal lejos playa habitaciones bajas bichitos colmo ruido insoportable aires acondicionados hizo imposible conciliara sueño extremo marcharme casa madrugada buen hotel recomendarlo peor enemigo,0,1
camareros simpáticos sábado boda mal excepción atención camareros chiringuito piscina verdad simpatía brillado ausencia cierto paga ser simpáticos amabilidad nunca viene mal señora mayor,0,2
hotel barato días noviembre noche habitaciones regular agua caliente días funcionó desayuno justito mejor cena carta poner mesa pides plato ponen pedido mujer pidió dos noches ensalada dos noches distintas sirvieron hamburguesa quemada pan molde siquiera deferencia tostar resultado acabamos cenando hotel vamos recomendárselo amigos,0,2
cuidado decida instalarse hotel hola daré opinion instalada excasamente dias iva dias cuidado limpieza habitaccion lampara centro llena mierda colchas visto agua jabon espejo parte arriba habia dunas polvo suelo ala puerta abia tres centimetros hueco entra frio aire acondicionado usarlo pidan benga mantenimiento limpiar filtros pues estan filtros atrancados polvo encima desfachated poner etiketa aire desinfestado eeso mentira ilegal viene maquina aire baño gres puesto alado bañera incrustacciones mierda unico bueno ubicacción bamos recomiendo anoser querais dormir vichos basura persona instale hotel puede comprobar diciendo ojo aire acondicionado pidan limpien flitros persona alquilado abitaccion compruebe quiten ponga porcierto maquina aire acondicionado emite tal ruido noche puede usar usas duermescon indicacciones acabo explicar iria gastos pagados aplagado polvo suciedad etc unico preocupan limpieza esterior mui limpio presentable adentro deja muchisimo desear mas puesto reclamaccion consumo,0,1
queda mejorar menos invierno aunque pueda afectarle hecho valorarle temporada baja grupo edad ocupación prácticamente exclusiva nota falta mantenimiento situación buena afueras próximo playa bonito pinar comida bufete opinable ajustada grupo pequeño presupuesto obstante considero dejaba desear,0,2
estrellas maximo tendria palabras describir pesimo estoi casado metieron habitacion camas separadas fin cabeceros enlas camas mesita noche cajon caia suelo aire acondicionado dava miedo encenderlo parecia cortacesped noches dormir fin cuarto baño tendria años pesimo habitacion teneis perro vallais huele mierda mañanas cesped veas recomiendo verdad buscar cosa puerto,0,1
infección gastroenteritis julio semana segunda semana julio hotel dunas puerto empecé encontrar mal tarde después bañarme piscina puse vomitar mareos cena restaurante buffet hotel vomité mujer llevo urgencias hospital puerto santa maría ingresado horas llegamos hospital encontramos personas misma situación vecinos habitación lado llegar hotel madrugada inspección hospital avisó sanidad mañana siguiente enteramos personas enfermos gastroenteritis gastritis ido hospital contaron mismo paso resto marcharon desayunar urgencias director hotel poca profesionalidad poca vergüenza ninguna empatía clientes alegó hacía responsable situación iba gestionar ningún procedimiento respecto alegó adelante mandaría circular clientes vimos reunión mantuvimos intentó desviar tema varias veces evitar responsabilidad alegando pruebas evidentes problema hotel comparó situación caso niña mari luz pareció lugar desagradable dijo devolvía dinero tiempo disfrutado vacaciones tono despectivo irascible luego intentó echar despacho hotel mujer dijo clientes marcharan contagiarse comida bastante mala repiten platos cada día café desayuno café avión tomas vas volando baño cobran bebida comida cena alucinamos habitaciones tamaño mediano todas habitaciones camas separadas baños sencillos mamparas bañeras pequeñas persona estatura media caro ofrecen camareros personal excepto director trato correcto,0,1
repetiría primera impresión buena hotel bien situado zona tranquila corta distancia coche centro jardines bien cuidados zona piscina impecable sorpresa empieza entrar habitación fuerte olor humedad casi insoportable cuarto baño olor alcantarillado maravilla segunda sorpresa restaurante régimen cena puede ser menú día bufet cada triste poca variedad encima pésima calidad macarrones extra pasados salsa tomate tipo ketchup ensaladilla marisco aún buscando marisco tanta mayonesa lechuga café agua manchada mañana solo ejemplos personal recepción limpieza exteriores amables puede decir mismo camareros bastante pasotas repetiré,0,2
ruidoso ninguno pasamos fin semana hotel jamás podría imaginar poder dormir toooooooda noche ninguno dos dias hotel bonito personal amable sincero parte entendible deben cuidar verdad flaco favor hacen turismo ciudad caso dos enamorados granada olvide mal fin semana pasado volveremos tiempo reservé pregunté insonorización dijeron totalmente aislado pues lejos realidad refiere ruido procendente exterior terrible toda noche parece estes medio calle durmiendo cuanto ruidos interiores tan grave igualmente molestos debido debilidad paredes llegó pareja habitación lado enteramos conversación íntegra ésto comunicamos recepcionista hizo sorprendida manifestando revisaría tal cuestión decir tómate desatre vamos puede presumir características posee hotel engañar clientes tarde temprano pasa factura,0,1
ser hotel estrellas bien hotel completamente nuevo habitaciones junto baño bien además cama almohadas especialmente confortables desayuno normalito tostadas zumos ago bollería fruta relación calidad precio buena bien situado cerca parking propio cerca hace precio hotel,0,2
lamentable hotel hotel mal situado aparcamientos alrededor parking bueno hotel desayuno pesimo pesimo carísimo habitacion tan pequeña pesar reforma personal recepción totalmente estudios educación amabilidad saber vamos general peor hotel tiempo lamentable pesimo,0,1
hotel pocos profesionales hotel pasable general zonas comunes pequeñas habitaciones pequeñas colchones pequeños comedor caótico hora desayunos camareros profesional poca cantidad calidad desayunos recepción eficaz amables profesionales respetuosos,0,2
vergonzoso junta andalucia deberia cerrar antro realmente asqueroso comparto todas opiniones anteriores olor insoportable cerrado obras cortes agua baño oxidado baldosines caian moqueta asquerosa euros noche pagado noche siniestro asqueroso precio abusibo pensión mala muerte deberia cerrada estan obras logico esque cierren entero dejen solamente planta abierta habia mucha suciedad sabanas toallas verguenza hotel pleno corazón cadiz sanidad junta deberian hacer inspecciones cerrar sitios,0,1
hotel horror sobran estrellas parece mas bien hostal mala muerte precio realmente caro antro encuentras llegar obras medio derruido paredes sucias moqueta asquerosa olor polvo humedad vamos cuchitril deberian cerrarlo,0,1
asco pena volveré jamás vivido cádiz siempre pasaba allí gustaba fachada hotel céntrico casco antiguo elegí horror entrar olor humedad insoportable habitación peor cabe paredes sucias moqueta peor toda habitación general hormigas incluidas sacamos ropa maletas directamente buscar hotel encontramos ocupado días allí empezaron picarnos bichos reclamamos echaran algún insecticida seguía picándonos urgencias dieron antiestamínico amiga tratamiento cardiovascular pulmunar pudieron dar pusimos hoja reclamaciones aparte ponerlos conocimiento descontento molestias picaduras aún arrascando hicieron descuento compensa considero tomadura pelo cómo llamarlo avisar visitantes vayan cádiz gran ciudad gente maravillosa mayúsculas,0,1
habitación pánico empezar toallero descolgado paredes techos desconchados olor baño corrompido tuberias dias sábanas toallas sucias pusimos aire enfriaba baño grifos oxidados rematar faena mas vergonzoso parece habia plaga hormigas habitacion baño vamos resumen lugar hotel estrellas debería catalogar pensión mala muerte recomiendo peor enemigo,0,1
hotel volver jamás increíble hotel tres estrellas recepción percibe olor rancio persigue resto tiempo hormigas cama cucarachas enormes nula acogida recepción desayuno pobre mal servido pedir toallas gel habitación ubicación buena compensa hoteles zona casco histórico cádiz grande,0,1
solo ubicación salva hotel hotel viejo sucio huele humedad tabiques papel suelo enmoquetado azulejos baño pintados capa capa solamente precio ubicación salva verdad diferencia precio hoteles cercanos llamativa hotel cae pedazos escrupulosos adelante sino recomiendo opciones,0,2
caro horrible triste pagar dinero merece pena aunque costara mitad huele mal baños parecen gasolinera sucia servicio mal educado,0,2
verguenza siglo xxi queden hoteles asi peor hotel toda vida además viejo sucio desayuno pesimo ningún tipo variedad gente casco historico hace pringaos reserven alli estancia verdad dudais elegir hotel penseis peor puede haber casi,0,1
viejo sucio descuidado entramos hotel cargados maletas tan siquiera echaron mano abrir puertas habitaciones olían ambientador limón pasado fecha aire acondicionado olía humedad mala manera toallas llevaban cambiarse sabe limpias peero olían humedad tiraba atrás encima habitación invadida hormigas cuatro mañana cambiar habitación suerte pena cuiden bien situado recomiendo nadie,0,1
unico bueno tiempo hotel desastre creo cerraran pondran nombre ahora mismo llorar mala recepcion camas desastre paredes lamparones suponia iba ser viaje relax parecia colas metro comer beber digo mejor tiempo servicio internet pesimo habia recepcion pedir pusieran corriente enchufes folleto informativo hotel cumplido funcionada snaks parrila pub noche supuesta cena andaluza despues dias estancia todavia esperando supongo comentarios valdra creo cierran habren nombre,0,1
quiten estrellas quitenle unas cuantas estrellas hotel recuerdo haber hotel ruidoso agobiante comida mala calidad repetitiva enormes colas creo ningún sitio haga cola cerveza resto bebidas cambiaron recepción cena almuerzo día salida almorzar después esperar cola dice simpático puerta cambios pueden hacer bueno daremos comer cojoncete comida pagado pasamos vergüenza delante gente cola vuelvo allí regalándome estancia,0,1
decepcionante pasado semana allí preguntándonos cómo puede calificarse cuatro estrellas hotel personal insuficiente recepción comedor cafetería habitación grande paredes sucias colchones gastados toallas deshilachadas desagües atrancados minibar vacio conexión wifi gratuita imposible acceder propia habitación peregrinar edificio busca señal debilisima piscinas sucias azulejos peor comedor horario reducidísimo horas dar servicio muchísimas personas colas diarias turnos calidad comidas pésima variedad mal preparada,0,1
indignado engañado cartaya garden pena estancia hola buenas primer lugar queria decir instalaciones buenas estan mal cuidadas alrededores piscinas mucha basura tanta acumulacion vaso plastico mucha peste limpiar alli apertura primavera desagues totalmente sucios hacia van mosqitoa avispas incluido pena robo total cola pax solo camarera atendiendo feria dan maximo bebidas pax pedido puedes pedir mas ponerte nuevo cola acompañar refrescos demas solo frutos secos cierto acabaron respuestas sorpresa repartidor habia pasado hotel tema comida mas lamentable aun repetitivo poder elegir muchas patatas fritas zota caballo rey postres mismo digo pena atun ensaladas dias estancia dia pollo pido solomillo elegir muha fritura empanadillas croquetas verguenza habitacion amplia descuidada sucia telaraña arañas pequeñas techos rincones terraza tendedero inusable suciedad peor servicio personal restaurante maitres inclusive barras demas pedia parecia hacian favor dandomelo hotel tenia pagado atraves agencia llevava bebe queria tener problemas devolucio iendo agencia agencia dando nota esperando llege algun cliente preguntando hotel poder ayudarlo pase mas espero recibir alguna disculpa parte,0,1
dias vacaciones familia dias septiembre verdad parece hotel cuatro estrellas regimen incluido deja bastante desear además cumplén ofertan pagina web concretamos partes detalle bienvenida inexistente atención buenas noches doce mandan cama apagan luz cortan servicios buffet ocaciones pescado olia mal baja calidad repetitivo sobras almuerzo cena sino dia siguiente mili comia mejor veces llevas rato dando vueltas ver comer mínimo calidad quedas hambre verguenza mini bar regimen incluido incluido pides ponen solo dia siguiente pidas imposible mismo dia reponen composición mismo refrescos tapon chapa botella agua pequeña zumos olvidaron tapon chapa ayudarte consumirlas claro snacks mortadela queso salami sobra desayuno componen maravillos snacks tarde restaurante tematico menus degustiación cerrado aunque pagina web ofertan domingo jueves viernes llegué reservarlo domingo noche recepción dicen cerrado servicio tarde desastre pedimos cuatro media café bar piscina dicen ponen maquina limpia esperar bar cinco organización servicio bebidas solo pueden pedir dos copas turno decir vas cuatro personas acompaña haces dos veces cola regimen copas sirven espaldas cliente abonas metalico sirven delante toda vida pides sirvan copa delante puede ver bedidas alcoholicas carecen gollete menos beefeater servian cliente pago barra pidio ron brugal tenia gollete veo pido ron brugal sirven espaldas botella vamos situación mas indignante vivido forma mas descarada tomarme pelo mantenimiento piscina faltan azulejitos todas partes riesgo corte niños mantenimiento habitaciones paredes sucias verdad comence año vacaciones mucha ilusión hecho hotel cuatro estrellas tres días tener impresión constante tomadura pelo fastidiado,0,1
lamentable simple pensión servicios contraté puente agosto directamente agencia ofertaron media pensión completa nadie habló enterarme allí opción llamé informarme pasaron varias veces central reservas recepción viceversa dije marearan central reservas mallorca recepción huelva enmedio mareada quedamos media pensión poder picar comida contratada bicicleta poder pueblo paquete bimbo fiambres minibar previo contrato previo pago suben hielo normas casa señora hielo bajar usted vease despues abonar minibar quitarse pijama vestirse dos vasitos plástico cubitos bebidas precio hotel verdad cosa refilón parte vistas preciosas hotel almacen personas conozco bastantes viaje nunca robaran tan descaradamente nula atención pena haberme podido viajaba bebé conozco bien huelva vivo aquí nunca aconsejaré hotel nadie acostumbrada mínima calidad pague casi colchón salen muelles,0,1
vuelvo estafa aloje marido hijas julio instalaciones estan mal parte personal cumple trabajo perfeccion aqui acaba bueno estafa meriendas sanwiches mortadela chopedd cesta dulces tipo palmeritas hoja lazos plumcake snacks piscina kikos avellanas dos bebidas persona segun personal ahorrar colas lugar agusto pasamos mañana dando vueltas tomarnos refresco acompañado kikos llegamos almuerzo dos primeros dias pasable partir miercoles horrible habia coger comida ademas repetitiva mala cena repeticion almuerzo penoso casa caviar gambas dias calidad espera cadena hoteles estrellas quieres agua botellas vaso plastico tomando medicinas fastidias pillas botella previo pago supesto vamos ofrece hotel garaje llegas preguntas dicen completo bajas ves todas plazas libres claro entonces reclamas dan plaza detalle bienvenida llegue lunes pusieron sabado despues reclamarlo supuesto excusa entra mucha gente mismo dia pasa mundo familias estabamos alojadas pusieron ninguno detalle buenas noches recepcion sabian minibar bebidas gratis zumos aguas vacio carta almohadas existe salida almuerzo informan hotel papel dan comidas sales ultimo dia desayuno caso enteramos amigos comentaron preguntas dicen imprimir papel defecto sale claro asi mayor parte gente lleva marcha despues desayuno menos gasto hotel sentimos engañados parte cadena hoteles deben mejorar pretenden seguir sector volvemos,0,1
incluido sandwich mortadela exacto sandwich mortadela tardes aceitunas bizcocho sobra mañanas pesimo incluido aunque bien bebidas decir ponen primeras marcas trato personal hotel peor abren botella agua van retirar digo dejen voy echar botellita agua niña dos años dicen puede rellenar quitan embargo ron cola puedo beber hartar solo puedo retirar dos consumisiones persona iba dos cervezas mujer luego dos vasos leche hijos doble viaje penoso entendería retirar media docena bebidas fin quedado contentos vacaciones pagadas hacer sentir cliente bien olvide direccion hotel nunca cartaya garden,0,1
engañado humillado primer lugar queria decir atencion recepcion pesima aparte poca amabilidad hice reserva lunes peticion vistas piscina miercoles yame habian hecho reserva bien preguntar habia problema vistas piscina confiramron correcto yega dia entrada viernes yegamos hotel recibieron adecuadamente vez dieron contrato pagarlo cuenta habitaciones habian dado aparcamiento mable dije habia error dijo error habia dije tema vistas dijo imposible kuando vista habia pagarla aparte conteste habia yamado miercoles inforamor dijo problema weno fin sevilla mejor vayas tratan tela mal encima camareros faltan respero asin aconsejo hotel,0,1
lamentable recomendado playa privada anuncian last minute incluso playa cercana coger coche ésta embarcadero piscina cubierta vaso mínimo spa masaje mal dado profesionales titulacion decoración inexistente animación triste bar cierra limpieza mala cristales limpiado inauguración hotelestuve semana santa llovió hacer incluso partido madrid barcelona habilitaron televisión bar sólo sala conferencias,0,1
pena despues años consecutivos disfrutando familia hotel pasado dias mujer solo puedo decir cargado ahora hotel triste deseando termine estancia irte solo pido direccion sopese idea poner hotel vuelva ser hotel familiar pequeños mayores disfrutamos locura gracias,0,2
hotel cambiado nombre quisiera advertir hotel cambiado nombre ahora hotel garden playa natura mismo lobo nombre misma piel instalaciones buffet animaciones demas sigue siendo igual cambiado nombre pues idea captar nuevos clientes ofreciendoles nuevo aunque unico nuevo admiten niños aunque perros kilos pueden entrar sinceramente peor hotel varias cadenas blau sol playa barceló etc vuelto desilusionados esperabamos mas así decia publicidad recomiendo mismo precio encontramos hoteles mejor calidad,0,2
cargado hotel ace años ver ahora estube puente corpus hotel aburridisimo puesto solo adulto osea dejan niños dias abriamos hotel parejas primer dia abrieron bufet decian aviamos pocas personas mandan comer chiringuito piscina menu plato ver bufet mejor sigue siendo picsina,0,2
hotel esperabamos hotel regular esperabamos cosa spa orinao encima cobraban bebidas super caras ademas incluir aunque tarifa incluido personal amablw psicotico gerente parecia novia chuky nuñeca diabolica animacion unico gusto volveremos repetir,0,2
unico bueno animación pareja régimen incluido nochesel servicio recepción bastante retardo pides suerte terminar estancia quizás concedan paredes habitación suciasrespecto colchones quizas muelles clavan algún fin terapeutico snacks mediodía kikos vaso plástico tarde solo pueden elegir sandwiches solo ingrediente cubatas bastante cortitos quieres buen refresco pagar eurito mas botellita agua entra quieres acoquinar euros ahorrar plástico servicio comedor dispone poca variedad gastronómica puedes degustar paella días cada sabor diferente gimnasio deja desear condiciones pésimas acceso playa minutos coger barco cuyo precio acuerdo dia hoy creemos hotel sobra estrella así volveremos,0,2
tan bueno parecía mucha fama muchas prestaciones instalaciones bien cuidadas piscina abierta fechas embargo dejan agua mitad niños bañan vas recepción preguntar dicen aun temporada baño aunque clientes usen obligación tener socorrista vigilancia personal hotel pasa lado piscina ningún momento prohíbe uso consiguiente peligro accidente contaminación pues agua estancada claro tampoco personal mantenimiento piscina activación depuradora creo hotel debe cercar piscina vaciarla completo retirar tumbonas alrededor invitan clientes uso,0,2
regular mal fin semana gustado acostumbrado hoteles estrellas calidad similar estrellas buffet almuerzo cena mal poca variedad mala calidad elaboracion ningun tipo principalmente frituras postres buena presentacion insipidos mas poder llegue mañana pedi cuna hija despues peticiones mas consegui colocaran habitacion pedi hielo subir habitacion resulta habitaciones iba pagar vistas habitacion hacia monton pinos habia entrada conexion internet euros hora pensaba despues cablijazo euros noxe iba tener trato,0,2
pesimo incluido intentan darte garage gratis diciendo lleno mentira dan botellas agua sino vasitos evaporando mientras desplazas refrescos maquina frutos secos dos cucharaditas vaso patatas helados solo frutos secos zoologicos bimbo mortadela desayuno bizcocho duro bebidas incluido descoordinacion recepcion empleados colas comer cuarto hora terminar comidas recogen vez tranquilo estresas mas prisas espectaculo lunes viernes pesimo piscina bien agua salada cuidado gresite zonas rotas corta socorrista termina horario resto tiempo supuestamente piscina debe vacia bajo responsabilidad ahorrar mejor gastarse mas elegir hotel mas calidad,0,2
super malo todas criticas golf center roquetas mar empezar escaleras estan abandonadas falta pintura puertas rotas desconchones humedad cuarto baño solo toallas papel higienico mas bañera oxidada tapadera bater rota sofa cama fundas rotas puertas muebles mobilario super viejo termo caia viejo persianas rejas oxidadas fin verguenza entra sanidad cierra aire acondicionado unico bueno piscinas menos mal recomiendo nadie hotel comer,0,1
vaya apartamentos buenas tardes pasado fin semana allí vaya decepción entrar viernes cucarachas salón baño parecían caballos sofa cama tablas partidas remachadas dos tablones contrapuestos cinta aislante vaya tela dormir pasillos bloque luz punto caí torcí tobillo derecho además vecinos juerguistas culpa recepción cerrada quejarte piscina único bien restaurante animación,0,1
agradable llegamos primer dia pocas podemos abrir puerta noche irnos dormir apartamento parecia zoologico cucarachas lados niños asustados poder dormirse llmas dicen dia siguiente arrascar menos mal insisti cambiaron apartamento tenia ver habian dado principio piscina buena fenomenal bar aquello mas chapado vamos fin pensarselo despues haber alli cosa aire acondicionado mas bueno mas malo vendria mal calor tope dia,0,2
deja desear pasado fin semana pensabamos tener disfrute descanso hotel creo nombre golf center queda bastante grande realmente visto allí primer lugar servicio habitaciones horroroso limpiezas empezando encotrarnos pelos sábana supuestamente hecho habitación encontrarnos nido hormigas mosquitos etc imposible poder dormir puesto hacía calor muerte triste ventilador descansar venido parece metido paliza cansancio comida maliiiiiiiiiiiiiisima camareros super sosos antipáticos tardonos despues decimos crisis vendieron dos botellas agua cumplidas anécdota pasó comer camarero ofreció menú carta hija novio pedimos menú novio encaprichó comida sencilla carta arroz cubana pues sabe dijo camarero podia ser cocina cerraban plato concreto tardaba hacerse entonces ofrecen carta poca profesionalidad resumen próxima vez vaya roquetas prefiero dormir playa volver apartamento único salva recepcionista bastante amable simpátco,0,1
precio calidad proporcional crea pagando barato tener servicio estrellas equivocado claro metiendo tan sucio dicen comentarios bastante limpio bar deja desear recomiendo mundo comer alli piscinas bastante bien recomiendo llevar ventiladores vais verano recurrir noche casi todas noches escándalos apartamentos piscina noche borrachos haciéndo escándalo piscina madrugada ocasión alguien salir madrugada montarles follón dejaban dar voces cantar gritar energúmenos allí fama gritones escandalosos palurdos quedó vez plasmada manera vergonzozamente patética día ibamos tío taladrando motosierra cortando arbustos mañana obviamente gente importa trato clientes así quiere pagar sabe atenerse,0,2
luego hotel apartamentos playa mtszona bares ambiente mts cercanano aire acondicionado día pare dentro restaurante existe bar buffet pension completa media limita cocinera sobra momento opcion elegir ejemplo carne tomate tapas limpieza cambio toallas cada cuatro días hora vez veía alguna cucaracha dentro apartamento,0,2
decepcionados viendo entorno apartamentos esperabamos cosa apartamento segunda planta subir bajar unas cuantas escaleras cargados maletas aire acondicionado ventiladores techo mobiliario antigüo camas inestables cisterna retrete funcionaba mal pequeña tele mando distancia cocina apenas utensilios microondas peor cucarachas cocina habia ventana tenia ligero visillo mantener intimidad único gustó piscinas demás complejo deja desear,0,1
robo disfrutando fin semana apartamentos golf center contratados ustedes durmiendo entraron ventana rejas robaron dinero documentación incluso monedas bolsillos despertamos vimos hecho rápida mente bajamos recepción cerrado nadie esperar puesto habla encargado dijo nunca allí pasado ningún robo atendidos clientes personas pues localidad conocerla busca móvil amigos pues robados hicimos todas gestiones bancos bloqueo móviles después buscamos teléfonos policía nacional dieron guardia civil cuartelillo poner denuncia pues recepción llamaron guarda seguridad tramite llevo toda mañana entregar llaves apartamento diez terminar todavía policía judicial tomar pruebas vino reclamar llaves culpa metan habitación mientras dormimos hizo favor cobrarnos dos horas policía judicial tardo tomar huellas puse golf center reclamación fecha,0,1
asco apartamentos pasado sola semana vacaciones apartamentos principio pintaban bonitos dicho solo principio tendrian haber sido unas vacaciones convirtieron horror momento dieron llave recepcion extraña todas paginas web apartamentos solo salgan fotos piscinas mejor ahora sacan ninguna suelos llenos porqueria cagadas pajaros daba miedo dejar toalla claro hamacas decir ahí nunca escaleras acceso apartamentos llenas pelusas matojos pelos enrredados bien valdrian pelicula oeste bichos muertos baños bueno podrian mejorar bastante limpieza refiero cocina horno abri miedo pudiera salir ahi frigorifico guardamos comida oxidado asqueroso camas vez dormir invitaban irte casa bueno comparacion avecinaba noche noche cinco cucarachas bueno vendran campo golf noche cerrado cal canto sudando gota gorda pleno mes agosto diga matasmos tres cucarachas decimos recepción dia siguiente encima hacen sorprendidos todas noches oyendo zapatillazos habitaciones soluccionan porqueria insecticida moscas mosquitos menos fuerte uqe laca peluqueria cambiamos apartamento vienen campo golf mentira hace falta ahi buena desinfeccion saben salen limpieza señores limpieza hace falta ofertan apartamentos limpieza dos veces semana hacen regular date afortunado deplorable nunca habia sitio vergonzoso cobran,0,1
pesimo restaurante hola par dias hotel habitacion nuevas bastante bien spa tambien bien cuanto restaurante digo servicio camareros pesimo comida poca cara pedimos botella vino camarero enseño botella trajo abierta poca verguenza recomiendo hotel sola noche gusto usar spa ubeda baeza mejores sitios saludo,0,2
decepción primero decir reservar hotel todas conmigo sospechas confirmaron cómo posible hotel bastante lejos centro unas habitaciones pequeñas zonas comunes desayuno bueno escaso además barato supuestamente segundo puesto lista tripadvisor doy crédito sinceramente personalmente parece tomadura pelo viajo bastante creo distinguir buen hotel luego últimos bastante buena intención agradar parte propietaria puede suplir demás hoteles peor relación calidad preció,0,2
viajamos sitio sucio puede alojarse recomiendo olvídate llegar hostal recepcionista bastante grosero dijo volver pagar habitación habitación pagado hacía mes pudo confirmar diciéndome pusiera nerviosa único perdiendo nervios momento habitación individual ofreció planta baja justo lado recepcionista entré quedé impactada suciedad sabía recepcionista iba poder entablar ninguna conversación cómoda decidí irme hostal buscar cuenta verdad barato menos deberían cumplir normas higiene básicas importante trato huésped viajado muchísimo jamás encontrado personal tan antipático,0,1
pita entramos puerta hola atención hostal horrorosa llegamos horas habitación lista hicieron esperar planta ascensor unas escaleras estrechas casi cabe maleta llegamos habitación tamaño reducido ventana escaleras subimos habitación suerte ventana entraba luz aparato aire acondicionado funcionaba frío calor baño pequeño tan pequeño personas caben ducha iba pena tardaba buen rato salir agua caliente fin salió casi quemo salía hirviendo así bajé casi congelo forma poder regular temperatura tan solo disponía pocos segundos tardaba agua pasar hervir salir congelada viceversa tan solo dos cosas buenas decir sitio cama bien cómoda pesar comentarios conexión wifi funcionó bastante bien pedir contraseña recepción costó euros noche habitación doble televisor cierto,0,1
servicio pobre faltan buena ubicación cama incómoda vieja toallas igual viejas olor humedad personas conocimos recepción antipáticas recomendable saben insonoridad habitaciones,0,2
engañoso gustaría tomaseis critica serio paso mujer ami cuento odisea mas breve posible aunque criticar hoteles vamos sido demasiado aunque vimos comentarios internet quisimos darles voto confianza fastidiado semana vacaciones reservamos semana hotel mencionado colonial mar roquetas mar fecha incluido llegamos hotel registramos bien hora comer comentarios hechos internet ciertos mas comidas malisimas ninguna variedad agota minutos cerrar reponen mal comimos salimos tomar café licor dicen entra mas licor café malisimo entra mas cervezas barril botella sino pagas combinados solo entra whisky dyc ninguna mas penoso hotel cuatro estrellas detalles llamamos agencia quito incluido ahora vez relajados salir hotel comer cenar solicite hablar director hotel lean reclamación digan pena haber podido hablar abandonar hotel respuesta callada dar cara dejando teléfono contacto dio igual resumidas cuentas siento pues agrado pedir hojas reclamaciones vergonzoso postura director mas podia contaros creáis digo milongas pena partir ahora miraremos quejas haremos caso aconsejo hotel,0,1
opinión estancia reciente acabamos llegar hotel verdad deja bastante desear peor comidas desayunos platos memoria variedad desayunar siempre mismo croissants mercadona tostadas huevos embutido cacao barato leche comidas pasaba mismo variedad bueno verdad horrible comer ponían cerdo lados luego dos platos personal comedor bastante pasota seco excepción toman nota dos camareras llama charo súper agradable eficiente habitación verdad mucha suerte dieron terraza grande hotel sienceramente genial limpio grande cama baño viejo pasable incluido compensa bebidas helados además perritos sándwiches hamburquesas único rico helados bebidos sándwiches personal chiringuitos general bien chica jovencita chico portaron genial piscina mal aunque pocas tumbonas muchas rotas tele ven pocos canales wifi bien resumen volvería hotel merece ser estrellas siempre tener opinión propia,0,2
solo sale gratis ahora mismo bufet incluido malo peor cero variedad patatas fritas estan pasables comida hecha personas centroeuropa tipo acostumbrados españa col cocida frankfurt arroces extraños hotel necesita urgentisima remodelacion viejo nota estrellas lejos estrellas mejores agradables personal quemado dejan discutir propio idioma solo visto dos españolas hotel habitaciones aunque espaciosas comodas distribucion logica casi todas andar buen trecho piscina cesped muerto mas mitad tumbonas rotas apenas sombrillas estan rotas piscina sucia socorrista animador chulos prepotentes rien clientes bueno faltar aparcamiento encontrais navegador llevara lejos resumen teneis pagar estancia vengais gratis pues entonces vale gracias estropearnos unas merecidas dificiles coger vacaciones hotel colonial mar,0,1
mala experiencia hotel viejo agosto incluido quedaba habia perritos patatas helados acaban bebidas malas solo persona xiringuito piscina daba abasto menos majo lleno moscas papeleras arriba limpiaban socorrista pasaba tenia movil mirando piscina suelo resbala duxas llenas instalaciones penosas pista tenis vallas delimitar evitar coger perlota gymnasio lleno oxido mas espereis porterias futbol canasta buenas condiciones comida restaurante comentan aqui repetitiva recalentado poca variedad fritanga cerdo personal recepcion demas bien pension cuatro estrellas mal alguna excepcion demasiadas malas caras habitaciones amplias basico ven solo canales español mal aire acondicionado puede regular funciona termostato ponen gel toallas tirar gastadas bastante viejo animacion floja intentan cumplen horarios implican sitio bien ubicado puede aparcar linea playa decir bueno,0,1
hotel cuatro estrella llega tres instalaciones mal comida deja desear dias practicamente igual animacion peor puede ser ningun control hotel respecto gente entra sale gente hotel participaba poca animacion habia despues quedaba jardines hotel molestando huespedes alta horas noche bebida tercera marcas poca elegir personal hotel tan grande volveremos mas,0,1
vacaciones arruinadas dias marzo comida baja calidad mal cocinada nula variación adem dudosa procedencia cuasando varios clientes incluidos gastroenteritis acudir médico permanecer habitación varios dias reponernos debido vómitos fiebre trato personal deficiente repetiremos jamas hoteljosé lolita,0,1
inmerecidas estrellas hotel situado cerca mar aunque alrededor desértico necesita importante remodelación actualización recibo hotel tantas habitaciones sólo funcionen dos ascensores cuatro aunque peor comida pésima gracia poca imaginación poca variedad,0,2
fonda claro jubilados acabamos llegar hotel estancia primer viaje inserso jubilados años años seria sospresa ascensores solo funciona ratos solo parte hotel internet piscina climatizada cerrada cal canto pequeña mala limpieza habitaciones mal polvo solo limpia vez dias bañera moho negro picada podrida pones pies alta gente mayor personal desilusionado hace puede comida peor marruecos quejas sensacion escuchan gerente catalan cierto catalan igual chico gimnasia hacen creer ves cierto sres tambien catalan siento verguenza hotel comida cuento peor sueños imaginado sres cash sigan asi negocio sube haciendo tan mal cosas boca boca cuenta nosostos aunque mayores invisibles lastima reformas mejor comida podria ser interesante tratando mejor personal mal humor debido soportar quejas superiores,0,2
